,Date,Country,Continent,Code,Cases,Deaths
4374,16/08/2020,Bhutan,Asia,BTN,0,0
4375,15/08/2020,Bhutan,Asia,BTN,2,0
4376,14/08/2020,Bhutan,Asia,BTN,3,0
4377,13/08/2020,Bhutan,Asia,BTN,15,0
4378,12/08/2020,Bhutan,Asia,BTN,0,0
4379,11/08/2020,Bhutan,Asia,BTN,3,0
4380,10/08/2020,Bhutan,Asia,BTN,2,0
4381,09/08/2020,Bhutan,Asia,BTN,0,0
4382,08/08/2020,Bhutan,Asia,BTN,0,0
4383,07/08/2020,Bhutan,Asia,BTN,3,0
4384,06/08/2020,Bhutan,Asia,BTN,0,0
4385,05/08/2020,Bhutan,Asia,BTN,2,0
4386,04/08/2020,Bhutan,Asia,BTN,0,0
4387,03/08/2020,Bhutan,Asia,BTN,1,0
4388,02/08/2020,Bhutan,Asia,BTN,1,0
4389,01/08/2020,Bhutan,Asia,BTN,0,0
4390,31/07/2020,Bhutan,Asia,BTN,0,0
4391,30/07/2020,Bhutan,Asia,BTN,2,0
4392,29/07/2020,Bhutan,Asia,BTN,0,0
4393,28/07/2020,Bhutan,Asia,BTN,4,0
4394,27/07/2020,Bhutan,Asia,BTN,2,0
4395,26/07/2020,Bhutan,Asia,BTN,1,0
4396,25/07/2020,Bhutan,Asia,BTN,0,0
4397,24/07/2020,Bhutan,Asia,BTN,0,0
4398,23/07/2020,Bhutan,Asia,BTN,0,0
4399,22/07/2020,Bhutan,Asia,BTN,2,0
4400,21/07/2020,Bhutan,Asia,BTN,1,0
4401,20/07/2020,Bhutan,Asia,BTN,2,0
4402,19/07/2020,Bhutan,Asia,BTN,0,0
4403,18/07/2020,Bhutan,Asia,BTN,1,0
4404,17/07/2020,Bhutan,Asia,BTN,2,0
4405,16/07/2020,Bhutan,Asia,BTN,0,0
4406,15/07/2020,Bhutan,Asia,BTN,0,0
4407,14/07/2020,Bhutan,Asia,BTN,0,0
4408,13/07/2020,Bhutan,Asia,BTN,2,0
4409,12/07/2020,Bhutan,Asia,BTN,0,0
4410,11/07/2020,Bhutan,Asia,BTN,2,0
4411,10/07/2020,Bhutan,Asia,BTN,0,0
4412,09/07/2020,Bhutan,Asia,BTN,0,0
4413,08/07/2020,Bhutan,Asia,BTN,0,0
4414,07/07/2020,Bhutan,Asia,BTN,0,0
4415,06/07/2020,Bhutan,Asia,BTN,2,0
4416,05/07/2020,Bhutan,Asia,BTN,0,0
4417,04/07/2020,Bhutan,Asia,BTN,1,0
4418,03/07/2020,Bhutan,Asia,BTN,0,0
4419,02/07/2020,Bhutan,Asia,BTN,0,0
4420,01/07/2020,Bhutan,Asia,BTN,0,0
4421,30/06/2020,Bhutan,Asia,BTN,1,0
4422,29/06/2020,Bhutan,Asia,BTN,0,0
4423,28/06/2020,Bhutan,Asia,BTN,1,0
4424,27/06/2020,Bhutan,Asia,BTN,5,0
4425,26/06/2020,Bhutan,Asia,BTN,0,0
4426,25/06/2020,Bhutan,Asia,BTN,0,0
4427,24/06/2020,Bhutan,Asia,BTN,1,0
4428,23/06/2020,Bhutan,Asia,BTN,1,0
4429,22/06/2020,Bhutan,Asia,BTN,0,0
4430,21/06/2020,Bhutan,Asia,BTN,0,0
4431,20/06/2020,Bhutan,Asia,BTN,1,0
4432,19/06/2020,Bhutan,Asia,BTN,0,0
4433,18/06/2020,Bhutan,Asia,BTN,0,0
4434,17/06/2020,Bhutan,Asia,BTN,0,0
4435,16/06/2020,Bhutan,Asia,BTN,1,0
4436,15/06/2020,Bhutan,Asia,BTN,0,0
4437,14/06/2020,Bhutan,Asia,BTN,4,0
4438,13/06/2020,Bhutan,Asia,BTN,0,0
4439,12/06/2020,Bhutan,Asia,BTN,0,0
4440,11/06/2020,Bhutan,Asia,BTN,3,0
4441,10/06/2020,Bhutan,Asia,BTN,0,0
4442,09/06/2020,Bhutan,Asia,BTN,0,0
4443,08/06/2020,Bhutan,Asia,BTN,11,0
4444,07/06/2020,Bhutan,Asia,BTN,0,0
4445,06/06/2020,Bhutan,Asia,BTN,0,0
4446,05/06/2020,Bhutan,Asia,BTN,1,0
4447,04/06/2020,Bhutan,Asia,BTN,0,0
4448,03/06/2020,Bhutan,Asia,BTN,0,0
4449,02/06/2020,Bhutan,Asia,BTN,4,0
4450,01/06/2020,Bhutan,Asia,BTN,0,0
4451,31/05/2020,Bhutan,Asia,BTN,10,0
4452,30/05/2020,Bhutan,Asia,BTN,2,0
4453,29/05/2020,Bhutan,Asia,BTN,3,0
4454,28/05/2020,Bhutan,Asia,BTN,1,0
4455,27/05/2020,Bhutan,Asia,BTN,0,0
4456,26/05/2020,Bhutan,Asia,BTN,0,0
4457,25/05/2020,Bhutan,Asia,BTN,3,0
4458,24/05/2020,Bhutan,Asia,BTN,0,0
4459,23/05/2020,Bhutan,Asia,BTN,3,0
4460,22/05/2020,Bhutan,Asia,BTN,0,0
4461,21/05/2020,Bhutan,Asia,BTN,0,0
4462,20/05/2020,Bhutan,Asia,BTN,0,0
4463,19/05/2020,Bhutan,Asia,BTN,0,0
4464,18/05/2020,Bhutan,Asia,BTN,0,0
4465,17/05/2020,Bhutan,Asia,BTN,0,0
4466,16/05/2020,Bhutan,Asia,BTN,1,0
4467,15/05/2020,Bhutan,Asia,BTN,5,0
4468,14/05/2020,Bhutan,Asia,BTN,4,0
4469,13/05/2020,Bhutan,Asia,BTN,0,0
4470,12/05/2020,Bhutan,Asia,BTN,2,0
4471,11/05/2020,Bhutan,Asia,BTN,2,0
4472,10/05/2020,Bhutan,Asia,BTN,0,0
4473,09/05/2020,Bhutan,Asia,BTN,0,0
4474,08/05/2020,Bhutan,Asia,BTN,0,0
4475,07/05/2020,Bhutan,Asia,BTN,0,0
4476,06/05/2020,Bhutan,Asia,BTN,0,0
4477,05/05/2020,Bhutan,Asia,BTN,0,0
4478,04/05/2020,Bhutan,Asia,BTN,0,0
4479,03/05/2020,Bhutan,Asia,BTN,0,0
4480,02/05/2020,Bhutan,Asia,BTN,0,0
4481,01/05/2020,Bhutan,Asia,BTN,0,0
4482,30/04/2020,Bhutan,Asia,BTN,0,0
4483,29/04/2020,Bhutan,Asia,BTN,0,0
4484,28/04/2020,Bhutan,Asia,BTN,0,0
4485,27/04/2020,Bhutan,Asia,BTN,0,0
4486,26/04/2020,Bhutan,Asia,BTN,0,0
4487,25/04/2020,Bhutan,Asia,BTN,0,0
4488,24/04/2020,Bhutan,Asia,BTN,0,0
4489,23/04/2020,Bhutan,Asia,BTN,1,0
4490,22/04/2020,Bhutan,Asia,BTN,0,0
4491,21/04/2020,Bhutan,Asia,BTN,1,0
4492,20/04/2020,Bhutan,Asia,BTN,0,0
4493,19/04/2020,Bhutan,Asia,BTN,0,0
4494,18/04/2020,Bhutan,Asia,BTN,0,0
4495,17/04/2020,Bhutan,Asia,BTN,0,0
4496,16/04/2020,Bhutan,Asia,BTN,0,0
4497,15/04/2020,Bhutan,Asia,BTN,0,0
4498,14/04/2020,Bhutan,Asia,BTN,0,0
4499,13/04/2020,Bhutan,Asia,BTN,0,0
4500,12/04/2020,Bhutan,Asia,BTN,0,0
4501,11/04/2020,Bhutan,Asia,BTN,0,0
4502,10/04/2020,Bhutan,Asia,BTN,0,0
4503,09/04/2020,Bhutan,Asia,BTN,0,0
4504,08/04/2020,Bhutan,Asia,BTN,0,0
4505,07/04/2020,Bhutan,Asia,BTN,0,0
4506,06/04/2020,Bhutan,Asia,BTN,0,0
4507,05/04/2020,Bhutan,Asia,BTN,0,0
4508,04/04/2020,Bhutan,Asia,BTN,0,0
4509,03/04/2020,Bhutan,Asia,BTN,0,0
4510,02/04/2020,Bhutan,Asia,BTN,1,0
4511,01/04/2020,Bhutan,Asia,BTN,0,0
4512,31/03/2020,Bhutan,Asia,BTN,0,0
4513,30/03/2020,Bhutan,Asia,BTN,0,0
4514,29/03/2020,Bhutan,Asia,BTN,1,0
4515,28/03/2020,Bhutan,Asia,BTN,0,0
4516,27/03/2020,Bhutan,Asia,BTN,0,0
4517,26/03/2020,Bhutan,Asia,BTN,1,0
4518,25/03/2020,Bhutan,Asia,BTN,0,0
4519,24/03/2020,Bhutan,Asia,BTN,0,0
4520,23/03/2020,Bhutan,Asia,BTN,0,0
4521,22/03/2020,Bhutan,Asia,BTN,0,0
4522,21/03/2020,Bhutan,Asia,BTN,1,0
4523,20/03/2020,Bhutan,Asia,BTN,0,0
4524,19/03/2020,Bhutan,Asia,BTN,0,0
4525,18/03/2020,Bhutan,Asia,BTN,0,0
4526,17/03/2020,Bhutan,Asia,BTN,0,0
4527,15/03/2020,Bhutan,Asia,BTN,0,0
4528,13/03/2020,Bhutan,Asia,BTN,0,0
4529,06/03/2020,Bhutan,Asia,BTN,1,0
4530,01/09/2020,Bolivia,America,BOL,630,61
4531,31/08/2020,Bolivia,America,BOL,614,28
4532,30/08/2020,Bolivia,America,BOL,945,92
4533,29/08/2020,Bolivia,America,BOL,1280,55
4534,28/08/2020,Bolivia,America,BOL,1035,65
4535,27/08/2020,Bolivia,America,BOL,1095,62
4536,26/08/2020,Bolivia,America,BOL,851,86
4537,25/08/2020,Bolivia,America,BOL,999,69
4538,24/08/2020,Bolivia,America,BOL,722,67
4539,23/08/2020,Bolivia,America,BOL,992,76
4540,22/08/2020,Bolivia,America,BOL,1370,61
4541,21/08/2020,Bolivia,America,BOL,1015,72
4542,20/08/2020,Bolivia,America,BOL,2031,61
4543,19/08/2020,Bolivia,America,BOL,1796,49
4544,18/08/2020,Bolivia,America,BOL,879,75
4545,17/08/2020,Bolivia,America,BOL,1198,45
4546,16/08/2020,Bolivia,America,BOL,2687,119
4547,15/08/2020,Bolivia,America,BOL,1388,57
4548,14/08/2020,Bolivia,America,BOL,0,0
4549,13/08/2020,Bolivia,America,BOL,1743,66
4550,12/08/2020,Bolivia,America,BOL,1693,49
4551,11/08/2020,Bolivia,America,BOL,1636,72
4552,10/08/2020,Bolivia,America,BOL,944,53
4553,09/08/2020,Bolivia,America,BOL,1164,63
4554,08/08/2020,Bolivia,America,BOL,1468,59
4555,07/08/2020,Bolivia,America,BOL,1282,80
4556,06/08/2020,Bolivia,America,BOL,1780,65
4557,05/08/2020,Bolivia,America,BOL,1515,92
4558,04/08/2020,Bolivia,America,BOL,1693,75
4559,03/08/2020,Bolivia,America,BOL,1360,89
4560,02/08/2020,Bolivia,America,BOL,2004,87
4561,01/08/2020,Bolivia,America,BOL,1555,83
4562,31/07/2020,Bolivia,America,BOL,1700,86
4563,30/07/2020,Bolivia,America,BOL,1207,88
4564,29/07/2020,Bolivia,America,BOL,516,73
4565,28/07/2020,Bolivia,America,BOL,2382,64
4566,27/07/2020,Bolivia,America,BOL,1148,48
4567,26/07/2020,Bolivia,America,BOL,1825,62
4568,25/07/2020,Bolivia,America,BOL,1204,66
4569,24/07/2020,Bolivia,America,BOL,1117,79
4570,23/07/2020,Bolivia,America,BOL,1778,55
4571,22/07/2020,Bolivia,America,BOL,1366,55
4572,21/07/2020,Bolivia,America,BOL,1409,67
4573,20/07/2020,Bolivia,America,BOL,1444,45
4574,19/07/2020,Bolivia,America,BOL,2036,57
4575,18/07/2020,Bolivia,America,BOL,1946,65
4576,17/07/2020,Bolivia,America,BOL,1938,42
4577,16/07/2020,Bolivia,America,BOL,1351,44
4578,15/07/2020,Bolivia,America,BOL,1617,32
4579,14/07/2020,Bolivia,America,BOL,1063,59
4580,13/07/2020,Bolivia,America,BOL,987,53
4581,12/07/2020,Bolivia,America,BOL,1635,52
4582,11/07/2020,Bolivia,America,BOL,1452,64
4583,10/07/2020,Bolivia,America,BOL,1129,61
4584,09/07/2020,Bolivia,America,BOL,1439,47
4585,08/07/2020,Bolivia,America,BOL,1036,54
4586,07/07/2020,Bolivia,America,BOL,1212,42
4587,06/07/2020,Bolivia,America,BOL,1226,56
4588,05/07/2020,Bolivia,America,BOL,1253,58
4589,04/07/2020,Bolivia,America,BOL,1290,49
4590,03/07/2020,Bolivia,America,BOL,1301,70
4591,02/07/2020,Bolivia,America,BOL,1008,78
4592,01/07/2020,Bolivia,America,BOL,1094,52
4593,30/06/2020,Bolivia,America,BOL,601,57
4594,29/06/2020,Bolivia,America,BOL,848,44
4595,28/06/2020,Bolivia,America,BOL,1253,36
4596,27/06/2020,Bolivia,America,BOL,920,21
4597,26/06/2020,Bolivia,America,BOL,1016,37
4598,25/06/2020,Bolivia,America,BOL,1098,30
4599,24/06/2020,Bolivia,America,BOL,896,26
4600,23/06/2020,Bolivia,America,BOL,1105,47
4601,22/06/2020,Bolivia,America,BOL,876,33
4602,21/06/2020,Bolivia,America,BOL,1036,25
4603,20/06/2020,Bolivia,America,BOL,977,18
4604,19/06/2020,Bolivia,America,BOL,814,18
4605,18/06/2020,Bolivia,America,BOL,802,20
4606,17/06/2020,Bolivia,America,BOL,810,27
4607,16/06/2020,Bolivia,America,BOL,614,21
4608,15/06/2020,Bolivia,America,BOL,617,26
4609,14/06/2020,Bolivia,America,BOL,913,26
4610,13/06/2020,Bolivia,America,BOL,764,26
4611,12/06/2020,Bolivia,America,BOL,884,21
4612,11/06/2020,Bolivia,America,BOL,637,25
4613,10/06/2020,Bolivia,America,BOL,695,12
4614,09/06/2020,Bolivia,America,BOL,306,10
4615,08/06/2020,Bolivia,America,BOL,285,11
4616,07/06/2020,Bolivia,America,BOL,630,27
4617,06/06/2020,Bolivia,America,BOL,483,12
4618,05/06/2020,Bolivia,America,BOL,607,15
4619,04/06/2020,Bolivia,America,BOL,647,24
4620,03/06/2020,Bolivia,America,BOL,460,33
4621,02/06/2020,Bolivia,America,BOL,549,30
4622,01/06/2020,Bolivia,America,BOL,390,3
4623,31/05/2020,Bolivia,America,BOL,861,10
4624,30/05/2020,Bolivia,America,BOL,344,7
4625,29/05/2020,Bolivia,America,BOL,619,13
4626,28/05/2020,Bolivia,America,BOL,632,6
4627,27/05/2020,Bolivia,America,BOL,476,13
4628,26/05/2020,Bolivia,America,BOL,397,11
4629,25/05/2020,Bolivia,America,BOL,348,10
4630,24/05/2020,Bolivia,America,BOL,336,10
4631,23/05/2020,Bolivia,America,BOL,392,15
4632,22/05/2020,Bolivia,America,BOL,268,16
4633,21/05/2020,Bolivia,America,BOL,438,10
4634,20/05/2020,Bolivia,America,BOL,218,15
4635,19/05/2020,Bolivia,America,BOL,175,5
4636,18/05/2020,Bolivia,America,BOL,262,4
4637,17/05/2020,Bolivia,America,BOL,249,1
4638,16/05/2020,Bolivia,America,BOL,205,12
4639,15/05/2020,Bolivia,America,BOL,224,10
4640,14/05/2020,Bolivia,America,BOL,184,14
4641,13/05/2020,Bolivia,America,BOL,133,6
4642,12/05/2020,Bolivia,America,BOL,275,4
4643,11/05/2020,Bolivia,America,BOL,119,4
4644,10/05/2020,Bolivia,America,BOL,171,8
4645,09/05/2020,Bolivia,America,BOL,185,4
4646,08/05/2020,Bolivia,America,BOL,195,11
4647,07/05/2020,Bolivia,America,BOL,84,5
4648,06/05/2020,Bolivia,America,BOL,121,4
4649,05/05/2020,Bolivia,America,BOL,87,6
4650,04/05/2020,Bolivia,America,BOL,124,5
4651,03/05/2020,Bolivia,America,BOL,241,5
4652,02/05/2020,Bolivia,America,BOL,62,4
4653,01/05/2020,Bolivia,America,BOL,57,3
4654,30/04/2020,Bolivia,America,BOL,57,4
4655,29/04/2020,Bolivia,America,BOL,39,2
4656,28/04/2020,Bolivia,America,BOL,64,3
4657,27/04/2020,Bolivia,America,BOL,84,4
4658,26/04/2020,Bolivia,America,BOL,59,2
4659,25/04/2020,Bolivia,America,BOL,104,1
4660,24/04/2020,Bolivia,America,BOL,31,3
4661,23/04/2020,Bolivia,America,BOL,63,3
4662,22/04/2020,Bolivia,America,BOL,11,3
4663,21/04/2020,Bolivia,America,BOL,34,1
4664,20/04/2020,Bolivia,America,BOL,44,1
4665,19/04/2020,Bolivia,America,BOL,27,1
4666,18/04/2020,Bolivia,America,BOL,28,0
4667,17/04/2020,Bolivia,America,BOL,24,2
4668,16/04/2020,Bolivia,America,BOL,44,1
4669,15/04/2020,Bolivia,America,BOL,43,0
4670,14/04/2020,Bolivia,America,BOL,24,1
4671,13/04/2020,Bolivia,America,BOL,30,3
4672,12/04/2020,Bolivia,America,BOL,24,4
4673,11/04/2020,Bolivia,America,BOL,8,1
4674,10/04/2020,Bolivia,America,BOL,4,1
4675,09/04/2020,Bolivia,America,BOL,54,3
4676,08/04/2020,Bolivia,America,BOL,16,1
4677,07/04/2020,Bolivia,America,BOL,11,3
4678,06/04/2020,Bolivia,America,BOL,26,1
4679,05/04/2020,Bolivia,America,BOL,18,0
4680,04/04/2020,Bolivia,America,BOL,7,1
4681,03/04/2020,Bolivia,America,BOL,9,1
4682,02/04/2020,Bolivia,America,BOL,8,1
4683,01/04/2020,Bolivia,America,BOL,8,1
4684,31/03/2020,Bolivia,America,BOL,11,3
4685,30/03/2020,Bolivia,America,BOL,15,3
4686,29/03/2020,Bolivia,America,BOL,7,0
4687,28/03/2020,Bolivia,America,BOL,13,0
4688,27/03/2020,Bolivia,America,BOL,22,0
4689,26/03/2020,Bolivia,America,BOL,7,0
4690,25/03/2020,Bolivia,America,BOL,4,0
4691,24/03/2020,Bolivia,America,BOL,1,0
4692,23/03/2020,Bolivia,America,BOL,7,0
4693,22/03/2020,Bolivia,America,BOL,1,0
4694,21/03/2020,Bolivia,America,BOL,4,0
4695,20/03/2020,Bolivia,America,BOL,3,0
4696,19/03/2020,Bolivia,America,BOL,0,0
4697,18/03/2020,Bolivia,America,BOL,1,0
4698,17/03/2020,Bolivia,America,BOL,1,0
4699,15/03/2020,Bolivia,America,BOL,0,0
4700,14/03/2020,Bolivia,America,BOL,7,0
4701,13/03/2020,Bolivia,America,BOL,1,0
4702,12/03/2020,Bolivia,America,BOL,2,0
4703,01/09/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4704,31/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4705,30/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4706,29/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,1,0
4707,28/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,1,0
4708,27/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4709,26/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4710,25/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4711,24/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4712,23/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4713,22/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4714,21/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4715,20/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4716,19/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4717,18/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4718,17/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4719,16/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4720,15/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4721,14/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4722,13/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4723,12/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4724,11/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4725,10/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4726,09/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4727,08/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4728,07/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4729,06/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4730,05/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4731,04/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,2,0
4732,03/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4733,02/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4734,01/08/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4735,31/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4736,30/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4737,29/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4738,28/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4739,27/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4740,26/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4741,25/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4742,24/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,1,0
4743,23/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4744,22/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4745,21/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4746,20/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4747,19/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4748,18/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4749,17/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,1,0
4750,16/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4751,15/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,2,0
4752,14/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4753,13/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4754,12/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4755,11/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4756,10/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4757,09/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4758,08/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4759,07/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4760,06/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4761,05/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4762,04/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4763,03/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4764,02/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4765,01/07/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4766,30/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4767,29/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4768,28/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4769,27/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4770,26/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4771,25/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4772,24/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4773,23/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4774,22/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4775,21/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4776,20/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4777,19/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4778,18/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4779,17/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4780,16/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4781,15/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4782,14/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4783,13/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4784,12/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4785,11/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4786,10/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4787,09/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4788,08/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4789,07/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4790,06/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4791,05/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4792,04/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4793,03/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4794,02/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4795,01/06/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4796,31/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4797,30/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4798,29/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4799,28/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4800,27/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4801,26/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4802,25/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,1,0
4803,24/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4804,23/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4805,22/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4806,21/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4807,20/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4808,19/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4809,18/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4810,17/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4811,16/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4812,15/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4813,14/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4814,13/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4815,12/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4816,11/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4817,10/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4818,09/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4819,08/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4820,07/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4821,06/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4822,05/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4823,04/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4824,03/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4825,02/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4826,01/05/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4827,30/04/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4828,29/04/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4829,28/04/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4830,27/04/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
4831,26/04/2020,"Bonaire, Saint Eustatius and Saba",America,BES,0,0
